location,start,choice,end,session,trial,animal,date,test,passed,mapping
LSubRet3--recording--+maze--04092017_1st trial--S5--04092017_LSubRet3_+maze_trial_1_5.set,14.62,17.06,19.04,1,5,LSubRet3,4092017,first,N,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--04092017_1st trial--S5--04092017_LSubRet3_+maze_trial_1_5.set,51.56,53.02,55.76,1,5,LSubRet3,4092017,second,N,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--04092017_1st trial--S6--04092017_LSubRet3_+maze_trial_1_6.set,21.54,23.7,26.82,1,6,LSubRet3,4092017,first,Y,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--04092017_1st trial--S6--04092017_LSubRet3_+maze_trial_1_6.set,56.96,58.24,61.12,1,6,LSubRet3,4092017,second,Y,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--04092017_1st trial--S7--04092017_LSubRet3_+maze_trial_1_7.set,8.6,10,14.2,1,7,LSubRet3,4092017,first,Y,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--04092017_1st trial--S7--04092017_LSubRet3_+maze_trial_1_7.set,44.4,46.04,48.48,1,7,LSubRet3,4092017,second,Y,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--04092017_1st trial--S8--04092017_LSubRet3_+maze_trial_1_8.set,18.82,19.9,21.32,1,8,LSubRet3,4092017,first,Y,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--04092017_1st trial--S8--04092017_LSubRet3_+maze_trial_1_8.set,50.88,52.2,55.14,1,8,LSubRet3,4092017,second,Y,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--05092017_2nd trial--S1--05092017_LSubRet3_+maze_trial_2_1.set,19.8,21.44,23.32,2,1,LSubRet3,5092017,first,Y,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--05092017_2nd trial--S1--05092017_LSubRet3_+maze_trial_2_1.set,59.72,60.9,62.12,2,1,LSubRet3,5092017,second,Y,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--05092017_2nd trial--S2--05092017_LSubRet3_+maze_trial_2_2.set,19.96,21.04,22.3,2,2,LSubRet3,5092017,first,Y,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--05092017_2nd trial--S2--05092017_LSubRet3_+maze_trial_2_2.set,62.72,63.62,65.08,2,2,LSubRet3,5092017,second,Y,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--05092017_2nd trial--S3--05092017_LSubRet3_+maze_trial_2_3.set,11.92,12.92,14.36,2,3,LSubRet3,5092017,first,N,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--05092017_2nd trial--S3--05092017_LSubRet3_+maze_trial_2_3.set,63.88,64.8,65.98,2,3,LSubRet3,5092017,second,N,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--05092017_2nd trial--S4--05092017_LSubRet3_+maze_trial_2_4.set,18.72,19.76,24.8,2,4,LSubRet3,5092017,first,Y,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--05092017_2nd trial--S4--05092017_LSubRet3_+maze_trial_2_4.set,58.18,59.62,60.52,2,4,LSubRet3,5092017,second,Y,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--05092017_2nd trial--S5--05092017_LSubRet3_+maze_trial_2_5.set,15.44,17.62,18.9,2,5,LSubRet3,5092017,first,Y,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--05092017_2nd trial--S5--05092017_LSubRet3_+maze_trial_2_5.set,51.2,51.96,53.38,2,5,LSubRet3,5092017,second,Y,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--05092017_2nd trial--S6--05092017_LSubRet3_+maze_trial_2_6.set,6.86,7.9,9.34,2,6,LSubRet3,5092017,first,N,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--05092017_2nd trial--S6--05092017_LSubRet3_+maze_trial_2_6.set,38.84,39.8,41.66,2,6,LSubRet3,5092017,second,N,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--05092017_2nd trial--S7--05092017_LSubRet3_+maze_trial_2_7.set,14.84,15.64,17.78,2,7,LSubRet3,5092017,first,N,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--05092017_2nd trial--S7--05092017_LSubRet3_+maze_trial_2_7.set,62.18,63.16,64.44,2,7,LSubRet3,5092017,second,N,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--05092017_2nd trial--S8--05092017_LSubRet3_+maze_trial_2_8.set,16.5,17.6,19.06,2,8,LSubRet3,5092017,first,Y,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--05092017_2nd trial--S8--05092017_LSubRet3_+maze_trial_2_8.set,41.18,42.2,43.64,2,8,LSubRet3,5092017,second,Y,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--06092017_3rd--S1--06092017_LSubRet3_+maze_trial_3_1.set,10.78,11.96,13.14,3,1,LSubRet3,6092017,first,Y,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--06092017_3rd--S1--06092017_LSubRet3_+maze_trial_3_1.set,44.48,45.44,46.76,3,1,LSubRet3,6092017,second,Y,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--06092017_3rd--S2--06092017_LSubRet3_+maze_trial_3_2.set,16.08,17.3,18.4,3,2,LSubRet3,6092017,first,Y,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--06092017_3rd--S2--06092017_LSubRet3_+maze_trial_3_2.set,90.44,91.28,92.52,3,2,LSubRet3,6092017,second,Y,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--06092017_3rd--S3--06092017_LSubRet3_+maze_trial_3_3.set,11.06,11.96,13.2,3,3,LSubRet3,6092017,first,N,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--06092017_3rd--S3--06092017_LSubRet3_+maze_trial_3_3.set,65.54,67.96,70.56,3,3,LSubRet3,6092017,second,N,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--06092017_3rd--S4--06092017_LSubRet3_+maze_trial_3_4.set,30.88,33.16,35.2,3,4,LSubRet3,6092017,first,N,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--06092017_3rd--S4--06092017_LSubRet3_+maze_trial_3_4.set,70.5,71.6,72.74,3,4,LSubRet3,6092017,second,N,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--06092017_3rd--S5--06092017_LSubRet3_+maze_trial_3_5.set,20,21.46,22.74,3,5,LSubRet3,6092017,first,Y,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--06092017_3rd--S5--06092017_LSubRet3_+maze_trial_3_5.set,70.44,71.4,72.44,3,5,LSubRet3,6092017,second,Y,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--06092017_3rd--S6--06092017_LSubRet3_+maze_trial_3_6.set,17.36,18.4,20.98,3,6,LSubRet3,6092017,first,Y,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--06092017_3rd--S6--06092017_LSubRet3_+maze_trial_3_6.set,81.22,82.18,83.94,3,6,LSubRet3,6092017,second,Y,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--06092017_3rd--S7--06092017_LSubRet3_+maze_trial_3_7.set,11.48,12.54,14.24,3,7,LSubRet3,6092017,first,Y,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--06092017_3rd--S7--06092017_LSubRet3_+maze_trial_3_7.set,54.4,55.62,56.84,3,7,LSubRet3,6092017,second,Y,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--06092017_3rd--S8--06092017_LSubRet3_+maze_trial_3_8.set,6.36,7.42,9.88,3,8,LSubRet3,6092017,first,Y,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--06092017_3rd--S8--06092017_LSubRet3_+maze_trial_3_8.set,42.46,43.36,44.68,3,8,LSubRet3,6092017,second,Y,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--11092017_5th--S1--11092017_LSubRet3_+maze_trial_5_1.set,4.4,5.88,7.36,5,1,LSubRet3,11092017,first,N,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--11092017_5th--S1--11092017_LSubRet3_+maze_trial_5_1.set,36.44,37.54,38.62,5,1,LSubRet3,11092017,second,N,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--11092017_5th--S2--11092017_LSubRet3_+maze_trial_5_2.set,6.9,7.8,8.96,5,2,LSubRet3,11092017,first,N,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--11092017_5th--S2--11092017_LSubRet3_+maze_trial_5_2.set,42.5,43.26,44.48,5,2,LSubRet3,11092017,second,N,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--11092017_5th--S3--11092017_LSubRet3_+maze_trial_5_3.set,9.2,10.26,11.64,5,3,LSubRet3,11092017,first,N,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--11092017_5th--S3--11092017_LSubRet3_+maze_trial_5_3.set,44.34,45.24,46.4,5,3,LSubRet3,11092017,second,N,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--11092017_5th--S4--11092017_LSubRet3_+maze_trial_5_4.set,15.64,16.58,17.88,5,4,LSubRet3,11092017,first,N,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--11092017_5th--S4--11092017_LSubRet3_+maze_trial_5_4.set,43.64,44.64,45.82,5,4,LSubRet3,11092017,second,N,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--11092017_5th--S5--11092017_LSubRet3_+maze_trial_5_5.set,9.9,10.96,12.12,5,5,LSubRet3,11092017,first,Y,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--11092017_5th--S5--11092017_LSubRet3_+maze_trial_5_5.set,47.48,48.54,49.88,5,5,LSubRet3,11092017,second,Y,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--11092017_5th--S6--11092017_LSubRet3_+maze_trial_5_6.set,10.1,11.42,13.04,5,6,LSubRet3,11092017,first,N,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--11092017_5th--S6--11092017_LSubRet3_+maze_trial_5_6.set,39.36,40.44,42.26,5,6,LSubRet3,11092017,second,N,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--11092017_5th--S7--11092017_LSubRet3_+maze_trial_5_7.set,10.14,11.58,12.86,5,7,LSubRet3,11092017,first,Y,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--11092017_5th--S7--11092017_LSubRet3_+maze_trial_5_7.set,40.86,42.02,43.3,5,7,LSubRet3,11092017,second,Y,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--11092017_5th--S8--11092017_LSubRet3_+maze_trial_5_8.set,9.36,10.4,11.8,5,8,LSubRet3,11092017,first,N,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--11092017_5th--S8--11092017_LSubRet3_+maze_trial_5_8.set,45.56,46.66,48.48,5,8,LSubRet3,11092017,second,N,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--12092017_6th--S1--12092017_LSubRet3_+maze_trial_6_1.set,3.88,5.24,6.36,6,1,LSubRet3,12092017,first,N,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--12092017_6th--S1--12092017_LSubRet3_+maze_trial_6_1.set,36.26,37.14,38.36,6,1,LSubRet3,12092017,second,N,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--12092017_6th--S2--12092017_LSubRet3_+maze_trial_6_2.set,9.2,10.04,11.38,6,2,LSubRet3,12092017,first,Y,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--12092017_6th--S2--12092017_LSubRet3_+maze_trial_6_2.set,46.36,47.16,48.1,6,2,LSubRet3,12092017,second,Y,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--12092017_6th--S3--12092017_LSubRet3_+maze_trial_6_3.set,4.72,5.5,6.64,6,3,LSubRet3,12092017,first,Y,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--12092017_6th--S3--12092017_LSubRet3_+maze_trial_6_3.set,46.28,47,47.9,6,3,LSubRet3,12092017,second,Y,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--12092017_6th--S4--12092017_LSubRet3_+maze_trial_6_4.set,6.9,7.7,8.82,6,4,LSubRet3,12092017,first,N,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--12092017_6th--S4--12092017_LSubRet3_+maze_trial_6_4.set,80.3,81,82.4,6,4,LSubRet3,12092017,second,N,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--12092017_6th--S5--12092017_LSubRet3_+maze_trial_6_5.set,6.54,7.38,8.28,6,5,LSubRet3,12092017,first,N,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--12092017_6th--S5--12092017_LSubRet3_+maze_trial_6_5.set,49.88,50.84,51.8,6,5,LSubRet3,12092017,second,N,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--12092017_6th--S6--12092017_LSubRet3_+maze_trial_6_6.set,4.44,5.74,6.84,6,6,LSubRet3,12092017,first,N,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--12092017_6th--S6--12092017_LSubRet3_+maze_trial_6_6.set,45.04,45.9,47.04,6,6,LSubRet3,12092017,second,N,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--12092017_6th--S7--12092017_LSubRet3_+maze_trial_6_7.set,3,3.8,5.34,6,7,LSubRet3,12092017,first,Y,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--12092017_6th--S7--12092017_LSubRet3_+maze_trial_6_7.set,36.96,37.88,39.04,6,7,LSubRet3,12092017,second,Y,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--12092017_6th--S8--12092017_LSubRet3_+maze_trial_6_8.set,12.08,12.96,14.4,6,8,LSubRet3,12092017,first,Y,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--12092017_6th--S8--12092017_LSubRet3_+maze_trial_6_8.set,46.74,47.48,48.66,6,8,LSubRet3,12092017,second,Y,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--13092017_7th--S1--13092017_LSubRet3_+maze_trial_7_1.set,10.1,11.02,12.12,7,1,LSubRet3,13092017,first,Y,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--13092017_7th--S1--13092017_LSubRet3_+maze_trial_7_1.set,65.72,66.5,67.74,7,1,LSubRet3,13092017,second,Y,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--13092017_7th--S2--13092017_LSubRet3_+maze_trial_7_2.set,8.02,8.78,9.78,7,2,LSubRet3,13092017,first,N,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--13092017_7th--S2--13092017_LSubRet3_+maze_trial_7_2.set,56.16,57.34,61.98,7,2,LSubRet3,13092017,second,N,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--13092017_7th--S3--13092017_LSubRet3_+maze_trial_7_3.set,11.58,12.4,13.4,7,3,LSubRet3,13092017,first,N,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--13092017_7th--S3--13092017_LSubRet3_+maze_trial_7_3.set,61.8,62.72,63.94,7,3,LSubRet3,13092017,second,N,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--13092017_7th--S4--13092017_LSubRet3_+maze_trial_7_4.set,4.88,5.72,6.8,7,4,LSubRet3,13092017,first,N,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--13092017_7th--S4--13092017_LSubRet3_+maze_trial_7_4.set,43.42,44.28,45.54,7,4,LSubRet3,13092017,second,N,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--13092017_7th--S5--13092017_LSubRet3_+maze_trial_7_5.set,5.94,6.8,7.7,7,5,LSubRet3,13092017,first,N,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--13092017_7th--S5--13092017_LSubRet3_+maze_trial_7_5.set,46.1,46.88,48,7,5,LSubRet3,13092017,second,N,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--13092017_7th--S6--13092017_LSubRet3_+maze_trial_7_6.set,12.66,13.7,16.1,7,6,LSubRet3,13092017,first,N,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--13092017_7th--S6--13092017_LSubRet3_+maze_trial_7_6.set,45.08,46.38,47.52,7,6,LSubRet3,13092017,second,N,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--13092017_7th--S7--13092017_LSubRet3_+maze_trial_7_7.set,7.7,8.46,9.36,7,7,LSubRet3,13092017,first,Y,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--13092017_7th--S7--13092017_LSubRet3_+maze_trial_7_7.set,41.46,42.04,44.1,7,7,LSubRet3,13092017,second,Y,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--13092017_7th--S8--13092017_LSubRet3_+maze_trial_7_8.set,13.4,14.36,15.54,7,8,LSubRet3,13092017,first,N,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--13092017_7th--S8--13092017_LSubRet3_+maze_trial_7_8.set,47.26,49.02,50.56,7,8,LSubRet3,13092017,second,N,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--14092017_8th--S1--13092017_LSubRet3_+maze_trial_7_1.set,7.76,9.08,10.42,8,1,LSubRet3,14092017,first,Y,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--14092017_8th--S1--13092017_LSubRet3_+maze_trial_7_1.set,31.8,32.74,35.4,8,1,LSubRet3,14092017,second,Y,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--14092017_8th--S2--13092017_LSubRet3_+maze_trial_7_2.set,6.86,7.54,8.78,8,2,LSubRet3,14092017,first,N,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--14092017_8th--S2--13092017_LSubRet3_+maze_trial_7_2.set,48.54,49.24,50.6,8,2,LSubRet3,14092017,second,N,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--14092017_8th--S3--13092017_LSubRet3_+maze_trial_7_3.set,8.28,9.1,9.9,8,3,LSubRet3,14092017,first,N,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--14092017_8th--S3--13092017_LSubRet3_+maze_trial_7_3.set,60.2,60.94,61.92,8,3,LSubRet3,14092017,second,N,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--14092017_8th--S4--13092017_LSubRet3_+maze_trial_7_4.set,9.76,10.72,11.68,8,4,LSubRet3,14092017,first,Y,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--14092017_8th--S4--13092017_LSubRet3_+maze_trial_7_4.set,47.84,48.38,49.36,8,4,LSubRet3,14092017,second,Y,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--14092017_8th--S5--13092017_LSubRet3_+maze_trial_7_5.set,11.12,11.92,12.9,8,5,LSubRet3,14092017,first,N,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--14092017_8th--S5--13092017_LSubRet3_+maze_trial_7_5.set,54,54.76,55.72,8,5,LSubRet3,14092017,second,N,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--14092017_8th--S6--13092017_LSubRet3_+maze_trial_7_6.set,8.34,9.04,10.04,8,6,LSubRet3,14092017,first,N,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--14092017_8th--S6--13092017_LSubRet3_+maze_trial_7_6.set,54.68,55.38,56.38,8,6,LSubRet3,14092017,second,N,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--14092017_8th--S7--14092017_LSubRet3_+maze_trial_8_6.set,7.9,8.54,9.6,8,7,LSubRet3,14092017,first,N,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--14092017_8th--S7--14092017_LSubRet3_+maze_trial_8_6.set,41.46,42.2,43.26,8,7,LSubRet3,14092017,second,N,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--14092017_8th--S8--14092017_LSubRet3_+maze_trial_8_8.set,6.74,7.5,8.76,8,8,LSubRet3,14092017,first,N,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--14092017_8th--S8--14092017_LSubRet3_+maze_trial_8_8.set,45.06,45.82,46.82,8,8,LSubRet3,14092017,second,N,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--15092017_9th--S1--15092017_LSubRet3_+maze_trial_9_1.set,26.24,27.36,29,9,1,LSubRet3,15092017,first,Y,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--15092017_9th--S1--15092017_LSubRet3_+maze_trial_9_1.set,73,73.7,74.86,9,1,LSubRet3,15092017,second,Y,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--15092017_9th--S2--15092017_LSubRet3_+maze_trial_9_2.set,5.16,8.4,10.74,9,2,LSubRet3,15092017,first,N,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--15092017_9th--S2--15092017_LSubRet3_+maze_trial_9_2.set,58.66,59.34,60.38,9,2,LSubRet3,15092017,second,N,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--15092017_9th--S3--15092017_LSubRet3_+maze_trial_9_3.set,7.82,8.66,9.52,9,3,LSubRet3,15092017,first,N,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--15092017_9th--S3--15092017_LSubRet3_+maze_trial_9_3.set,56.78,57.54,58.56,9,3,LSubRet3,15092017,second,N,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--15092017_9th--S4--15092017_LSubRet3_+maze_trial_9_4.set,7.66,9.34,10.48,9,4,LSubRet3,15092017,first,Y,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--15092017_9th--S4--15092017_LSubRet3_+maze_trial_9_4.set,64.26,65.06,66.02,9,4,LSubRet3,15092017,second,Y,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--15092017_9th--S5--15092017_LSubRet3_+maze_trial_9_5.set,9.52,10.52,11.64,9,5,LSubRet3,15092017,first,N,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--15092017_9th--S5--15092017_LSubRet3_+maze_trial_9_5.set,69.02,69.82,70.78,9,5,LSubRet3,15092017,second,N,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--15092017_9th--S6--15092017_LSubRet3_+maze_trial_9_6.set,3.56,4.4,5.2,9,6,LSubRet3,15092017,first,Y,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--15092017_9th--S6--15092017_LSubRet3_+maze_trial_9_6.set,27.88,30.26,31.76,9,6,LSubRet3,15092017,second,Y,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--15092017_9th--S7--15092017_LSubRet3_+maze_trial_9_7.set,8.12,9.04,9.98,9,7,LSubRet3,15092017,first,N,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--15092017_9th--S7--15092017_LSubRet3_+maze_trial_9_7.set,74.5,75.18,76.62,9,7,LSubRet3,15092017,second,N,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--15092017_9th--S8--15092017_LSubRet3_+maze_trial_9_8.set,16.4,17.34,18.42,9,8,LSubRet3,15092017,first,Y,CL-SR_1-3-no-cells.py
LSubRet3--recording--+maze--15092017_9th--S8--15092017_LSubRet3_+maze_trial_9_8.set,78.44,79.3,80.54,9,8,LSubRet3,15092017,second,Y,CL-SR_1-3-no-cells.py
LSubRet4--recording--+maze--29112017_t1--S1--29112107_LSubRet4_+maze_t1_1.set,29.38,31,34.82,1,1,LSubRet4,29112017,first,Y,CL-SR_4-6-no-cells.py
LSubRet4--recording--+maze--29112017_t1--S1--29112107_LSubRet4_+maze_t1_1.set,79.82,81.78,83.34,1,1,LSubRet4,29112017,second,Y,CL-SR_4-6-no-cells.py
LSubRet4--recording--+maze--29112017_t1--S2--29112107_LSubRet4_+maze_t1_2.set,13.12,15.42,17.14,1,2,LSubRet4,29112017,first,N,CL-SR_4-6-no-cells.py
LSubRet4--recording--+maze--29112017_t1--S2--29112107_LSubRet4_+maze_t1_2.set,50.14,51.64,54.94,1,2,LSubRet4,29112017,second,N,CL-SR_4-6-no-cells.py
LSubRet4--recording--+maze--29112017_t1--s3--29112107_LSubRet4_+maze_t1_3.set,3.76,6.36,8.54,1,3,LSubRet4,29112017,first,Y,CL-SR_4-6-no-cells.py
LSubRet4--recording--+maze--29112017_t1--s3--29112107_LSubRet4_+maze_t1_3.set,45.64,47.1,48.88,1,3,LSubRet4,29112017,second,Y,CL-SR_4-6-no-cells.py
LSubRet4--recording--+maze--29112017_t1--S4--29112107_LSubRet4_+maze_t1_4.set,11.68,14.26,16.44,1,4,LSubRet4,29112017,first,Y,CL-SR_4-6-no-cells.py
LSubRet4--recording--+maze--29112017_t1--S4--29112107_LSubRet4_+maze_t1_4.set,62.96,64.44,65.88,1,4,LSubRet4,29112017,second,Y,CL-SR_4-6-no-cells.py
LSubRet4--recording--+maze--29112017_t1--S5--29112107_LSubRet4_+maze_t1_5.set,21.12,23.06,24.6,1,5,LSubRet4,29112017,first,N,CL-SR_4-6-no-cells.py
LSubRet4--recording--+maze--29112017_t1--S5--29112107_LSubRet4_+maze_t1_5.set,66.62,68.26,71.1,1,5,LSubRet4,29112017,second,N,CL-SR_4-6-no-cells.py
LSubRet4--recording--+maze--29112017_t1--S6--29112107_LSubRet4_+maze_t1_6.set,22.08,23.1,25.18,1,6,LSubRet4,29112017,first,Y,CL-SR_4-6-no-cells.py
LSubRet4--recording--+maze--29112017_t1--S6--29112107_LSubRet4_+maze_t1_6.set,61.42,63.34,66,1,6,LSubRet4,29112017,second,Y,CL-SR_4-6-no-cells.py
LSubRet4--recording--+maze--29112017_t1--S7--29112107_LSubRet4_+maze_t1_7.set,15.38,18.4,23.22,1,7,LSubRet4,29112017,first,N,CL-SR_4-6-no-cells.py
LSubRet4--recording--+maze--29112017_t1--S7--29112107_LSubRet4_+maze_t1_7.set,60.32,62.7,66.34,1,7,LSubRet4,29112017,second,N,CL-SR_4-6-no-cells.py
LSubRet4--recording--+maze--29112017_t1--S8--29112107_LSubRet4_+maze_t1_8.set,19.74,23.58,25.76,1,8,LSubRet4,29112017,first,N,CL-SR_4-6-no-cells.py
LSubRet4--recording--+maze--29112017_t1--S8--29112107_LSubRet4_+maze_t1_8.set,66.02,67.6,69.04,1,8,LSubRet4,29112017,second,N,CL-SR_4-6-no-cells.py
LSubRet4--recording--+maze--30112017_t2--S1--30112017_LSubRet4_+maze_t2_1.set,11.96,14.04,15.9,2,1,LSubRet4,30112017,first,Y,CL-SR_4-6-no-cells.py
LSubRet4--recording--+maze--30112017_t2--S1--30112017_LSubRet4_+maze_t2_1.set,53.72,55.96,58.62,2,1,LSubRet4,30112017,second,Y,CL-SR_4-6-no-cells.py
LSubRet4--recording--+maze--30112017_t2--S2--30112017_LSubRet4_+maze_t2_2.set,14.68,16.9,18.34,2,2,LSubRet4,30112017,first,N,CL-SR_4-6-no-cells.py
LSubRet4--recording--+maze--30112017_t2--S2--30112017_LSubRet4_+maze_t2_2.set,66.16,68.2,69.9,2,2,LSubRet4,30112017,second,N,CL-SR_4-6-no-cells.py
LSubRet4--recording--+maze--30112017_t2--S3--30112017_LSubRet4_+maze_t2_3.set,11.68,13.4,15.06,2,3,LSubRet4,30112017,first,N,CL-SR_4-6-no-cells.py
LSubRet4--recording--+maze--30112017_t2--S3--30112017_LSubRet4_+maze_t2_3.set,52.94,56.58,58.02,2,3,LSubRet4,30112017,second,N,CL-SR_4-6-no-cells.py
LSubRet4--recording--+maze--30112017_t2--S4--30112017_LSubRet4_+maze_t2_4.set,18.46,22.3,23.58,2,4,LSubRet4,30112017,first,Y,CL-SR_4-6-no-cells.py
LSubRet4--recording--+maze--30112017_t2--S4--30112017_LSubRet4_+maze_t2_4.set,65.38,67.28,68.96,2,4,LSubRet4,30112017,second,Y,CL-SR_4-6-no-cells.py
